fields,supports,top100,top200,diff
cit2016 > 107650.00 AND pubPA2017 > 1.08,"['0.20', '0.00']",0.2,0.0,0.2
pub2018 > 8184.50 AND pubTJP2017 <= 43.55,"['0.20', '0.06']",0.2,0.06,0.14
cit2018 > 35720.00 AND cit2017 <= 89417.50,"['0.20', '0.07']",0.2,0.07,0.13
cit2017 > 75794.50 AND fwCitImp2017 <= 2.01,"['0.20', '0.05']",0.2,0.05,0.15000000000000002
cit2016 > 107650.00 AND pubPA2016 > 1.08,"['0.20', '0.00']",0.2,0.0,0.2
cit2018 > 35720.00 AND cit2017 <= 89417.50,"['0.20', '0.07']",0.2,0.07,0.13
cit2017 > 75794.50 AND fwCitImp2017 <= 2.01,"['0.20', '0.05']",0.2,0.05,0.15000000000000002
cit2018 > 35720.00 AND cit2017 <= 89417.50,"['0.20', '0.07']",0.2,0.07,0.13
cit2017 > 75794.50 AND fwCitImp2017 <= 2.01,"['0.20', '0.05']",0.2,0.05,0.15000000000000002
fwCitImp2017 > 2.05 AND authors2017 <= 7260.00,"['0.20', '0.13']",0.2,0.13,0.07
pub2016 <= 7543.00 AND citPA2018 > 5.45,"['0.20', '0.13']",0.2,0.13,0.07
pub2016 <= 7543.00 AND citPA2018 > 5.45,"['0.20', '0.13']",0.2,0.13,0.07
cit2018 > 35720.00 AND cit2017 <= 89417.50,"['0.20', '0.07']",0.2,0.07,0.13
pub2018 > 8184.50 AND pubTJP2017 <= 43.55,"['0.20', '0.06']",0.2,0.06,0.14
cit2017 > 75794.50 AND fwCitImp2017 <= 2.01,"['0.20', '0.05']",0.2,0.05,0.15000000000000002
cit2018 > 35720.00 AND cit2017 <= 89417.50,"['0.20', '0.07']",0.2,0.07,0.13
pubTJP2017 > 47.65 AND authors2018 > 3984.50,"['0.21', '0.00']",0.21,0.0,0.21
pub2018 > 8184.50 AND intCol2016 <= 39.65,"['0.21', '0.06']",0.21,0.06,0.15
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pub2018 > 8184.50 AND intCol2016 <= 39.65,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pubTJP2017 > 47.65 AND pubTJP2018 <= 50.00,"['0.21', '0.00']",0.21,0.0,0.21
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
citPA2016 <= 14.79 AND intCol2018 <= 38.45,"['0.21', '0.17']",0.21,0.17,0.03999999999999998
pubTJP2017 > 47.65 AND authors2018 > 3984.50,"['0.21', '0.00']",0.21,0.0,0.21
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2018 > 35720.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2018 > 35720.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
citPP2018 <= 4.05 AND pub2018 > 3741.00,"['0.20', '0.21']",0.2,0.21,-0.009999999999999981
cit2018 > 35720.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
cit2016 > 107650.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pub2018 > 8184.50 AND fwCitImp2017 <= 2.01,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pubTJP2017 > 47.65 AND pubTJP2018 <= 50.00,"['0.21', '0.00']",0.21,0.0,0.21
cit2018 > 35720.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pub2018 > 8184.50 AND pubTCP2016 <= 23.75,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
authors2017 > 7050.50 AND citPP2016 > 16.45,"['0.21', '0.00']",0.21,0.0,0.21
fwCitImp2017 <= 2.05 AND h5Index > 160.50,"['0.21', '0.07']",0.21,0.07,0.13999999999999999
pub2018 > 8184.50 AND intCol2018 <= 41.80,"['0.21', '0.06']",0.21,0.06,0.15
h5Index > 172.50 AND citPA2018 > 5.33,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pubTJP2017 > 47.65 AND pubTJP2018 <= 50.00,"['0.21', '0.00']",0.21,0.0,0.21
authors2018 > 6722.50 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2018 > 35720.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pub2018 > 8184.50 AND fwCitImp2017 <= 2.01,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pubTJP2016 > 43.85 AND cit2018 > 44321.50,"['0.21', '0.00']",0.21,0.0,0.21
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pubTCP2016 <= 24.05 AND cit2018 > 36507.00,"['0.21', '0.04']",0.21,0.04,0.16999999999999998
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pub2018 > 8184.50 AND h5Index <= 184.50,"['0.21', '0.06']",0.21,0.06,0.15
pub2018 > 8184.50 AND fwCitImp2017 <= 2.01,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
pub2018 > 8184.50 AND intCol2016 <= 39.65,"['0.21', '0.06']",0.21,0.06,0.15
authors2018 > 6722.50 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
citPA2016 <= 14.79 AND intCol2017 <= 37.25,"['0.21', '0.17']",0.21,0.17,0.03999999999999998
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
pubTCP2018 <= 19.45 AND cit2016 > 49470.50,"['0.21', '0.19']",0.21,0.19,0.01999999999999999
authors2018 > 6722.50 AND h5Index > 196.50,"['0.21', '0.00']",0.21,0.0,0.21
pubTCP2017 > 24.65 AND cit2017 > 79764.00,"['0.21', '0.00']",0.21,0.0,0.21
authors2017 > 7050.50 AND citPA2017 <= 9.69,"['0.21', '0.13']",0.21,0.13,0.07999999999999999
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
cit2016 > 107650.00 AND cit2018 <= 43571.50,"['0.21', '0.06']",0.21,0.06,0.15
authors2018 > 6722.50 AND pubTCP2017 <= 22.00,"['0.21', '0.14']",0.21,0.14,0.06999999999999998
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
pub2016 <= 7543.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
pub2017 <= 7940.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
authors2018 <= 6722.50 AND pubTJP2016 > 43.85,"['0.22', '0.17']",0.22,0.17,0.04999999999999999
pubTJP2017 > 47.65 AND pub2016 > 4057.50,"['0.22', '0.00']",0.22,0.0,0.22
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
pub2016 <= 7543.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
pub2018 <= 8184.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2018 > 35720.00 AND fwCitImp2017 <= 2.01,"['0.22', '0.06']",0.22,0.06,0.16
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
pubTJP2017 > 47.65 AND cit2018 > 21686.00,"['0.22', '0.00']",0.22,0.0,0.22
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2018 > 35720.00 AND fwCitImp2017 <= 2.01,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
authors2017 > 7050.50 AND citPA2016 <= 15.50,"['0.22', '0.13']",0.22,0.13,0.09
pubTJP2017 > 47.65 AND cit2017 > 46594.00,"['0.22', '0.00']",0.22,0.0,0.22
pubTJP2017 > 47.65 AND cit2018 > 21686.00,"['0.22', '0.00']",0.22,0.0,0.22
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 <= 107650.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
pubTJP2017 > 47.65 AND h5Index > 143.00,"['0.22', '0.00']",0.22,0.0,0.22
authors2018 <= 6722.50 AND pubTJP2016 > 43.85,"['0.22', '0.17']",0.22,0.17,0.04999999999999999
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
pubTJP2017 > 47.65 AND cit2017 > 46594.00,"['0.22', '0.00']",0.22,0.0,0.22
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
authors2018 <= 6722.50 AND pubTJP2016 > 43.85,"['0.22', '0.17']",0.22,0.17,0.04999999999999999
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
pub2016 <= 7543.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
pubTJP2017 > 47.65 AND pub2017 > 4067.50,"['0.22', '0.00']",0.22,0.0,0.22
pub2018 <= 8184.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
pub2018 <= 8184.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
pub2016 > 7543.00 AND acaCol2018 <= 5.15,"['0.22', '0.07']",0.22,0.07,0.15
cit2016 <= 107650.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
pubTJP2017 > 47.65 AND h5Index > 143.00,"['0.22', '0.00']",0.22,0.0,0.22
pub2016 <= 7543.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
pubTJP2017 > 47.65 AND cit2017 > 46594.00,"['0.22', '0.00']",0.22,0.0,0.22
pub2018 <= 8184.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 <= 107650.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
pubTJP2017 > 47.65 AND pub2017 > 4067.50,"['0.22', '0.00']",0.22,0.0,0.22
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
authors2017 <= 7050.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
authors2017 > 7050.50 AND citPA2016 <= 15.50,"['0.22', '0.13']",0.22,0.13,0.09
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
pubTJP2017 > 47.65 AND h5Index > 143.00,"['0.22', '0.00']",0.22,0.0,0.22
pubTJP2017 > 47.65 AND cit2017 > 46594.00,"['0.22', '0.00']",0.22,0.0,0.22
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
authors2017 > 7050.50 AND pub2016 <= 8812.00,"['0.22', '0.12']",0.22,0.12,0.1
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
pub2016 > 7543.00 AND acaCol2018 <= 5.15,"['0.22', '0.07']",0.22,0.07,0.15
authors2017 > 7050.50 AND citPA2016 <= 15.50,"['0.22', '0.13']",0.22,0.13,0.09
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 <= 107650.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 <= 107650.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
authors2017 > 7050.50 AND citPA2016 <= 15.50,"['0.22', '0.13']",0.22,0.13,0.09
authors2018 <= 6722.50 AND pubTJP2016 > 43.85,"['0.22', '0.17']",0.22,0.17,0.04999999999999999
pubTJP2017 > 47.65 AND pub2016 > 4057.50,"['0.22', '0.00']",0.22,0.0,0.22
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
authors2017 <= 7050.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
pub2016 > 7543.00 AND acaCol2018 <= 5.15,"['0.22', '0.07']",0.22,0.07,0.15
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
authors2018 <= 6722.50 AND pubTJP2016 > 43.85,"['0.22', '0.17']",0.22,0.17,0.04999999999999999
pub2017 <= 7940.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
pub2018 <= 8184.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
pub2017 <= 7940.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
authors2017 <= 7050.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 <= 107650.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 <= 107650.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
authors2017 > 7050.50 AND citPA2016 <= 15.50,"['0.22', '0.13']",0.22,0.13,0.09
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
pub2018 <= 8184.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
pub2016 <= 7543.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
pubTJP2017 > 47.65 AND cit2016 > 71490.00,"['0.22', '0.00']",0.22,0.0,0.22
pubTJP2017 > 47.65 AND pub2017 > 4067.50,"['0.22', '0.00']",0.22,0.0,0.22
pubTJP2017 > 47.65 AND cit2018 > 21686.00,"['0.22', '0.00']",0.22,0.0,0.22
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 <= 75794.50 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2017 > 75794.50 AND h5Index <= 184.50,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2017 > 75794.50 AND citPA2018 <= 5.09,"['0.22', '0.05']",0.22,0.05,0.16999999999999998
cit2016 > 107650.00 AND cit2017 <= 89417.50,"['0.22', '0.06']",0.22,0.06,0.16
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2018 <= 35720.00 AND h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2018 > 35720.00 AND fwCitImp2017 <= 2.01,"['0.22', '0.06']",0.22,0.06,0.16
h5Index <= 91.50,"['0.02', '0.22']",0.02,0.22,-0.2
cit2018 <= 35720.00 AND pubTJP2018 > 42.85,"['0.23', '0.14']",0.23,0.14,0.09
cit2018 <= 35720.00 AND pubTJP2018 > 42.85,"['0.23', '0.14']",0.23,0.14,0.09
authors2016 <= 6535.50 AND pubTJP2018 > 43.25,"['0.23', '0.12']",0.23,0.12,0.11000000000000001
authors2016 <= 6535.50 AND pubTJP2018 > 43.25,"['0.23', '0.12']",0.23,0.12,0.11000000000000001
cit2018 <= 35720.00 AND pubTJP2018 > 42.85,"['0.23', '0.14']",0.23,0.14,0.09
cit2018 <= 35720.00 AND pubTJP2018 > 42.85,"['0.23', '0.14']",0.23,0.14,0.09
pub2016 > 7543.00 AND h5Index <= 184.50,"['0.23', '0.07']",0.23,0.07,0.16
pub2018 <= 8184.50 AND pubTJP2018 > 43.25,"['0.23', '0.13']",0.23,0.13,0.1
authors2018 <= 6722.50 AND pubTJP2018 > 42.85,"['0.23', '0.14']",0.23,0.14,0.09
cit2016 > 107650.00 AND citPA2018 > 5.33,"['0.23', '0.00']",0.23,0.0,0.23
cit2018 <= 35720.00 AND pubTJP2018 > 42.85,"['0.23', '0.14']",0.23,0.14,0.09
cit2017 > 75794.50 AND citPA2017 <= 10.76,"['0.23', '0.05']",0.23,0.05,0.18
cit2016 > 107650.00 AND citPA2018 > 5.33,"['0.23', '0.00']",0.23,0.0,0.23
authors2017 <= 7050.50 AND pubTJP2018 > 43.25,"['0.23', '0.12']",0.23,0.12,0.11000000000000001
authors2016 <= 6535.50 AND pubTJP2018 > 43.25,"['0.23', '0.12']",0.23,0.12,0.11000000000000001
authors2016 <= 6535.50 AND pubTJP2018 > 43.25,"['0.23', '0.12']",0.23,0.12,0.11000000000000001
pub2016 > 7543.00 AND fwCitImp2017 <= 2.01,"['0.23', '0.07']",0.23,0.07,0.16
cit2018 <= 35720.00 AND pubTJP2018 > 42.85,"['0.23', '0.14']",0.23,0.14,0.09
pub2018 <= 8184.50 AND pubTJP2018 > 43.25,"['0.23', '0.13']",0.23,0.13,0.1
pub2018 <= 8184.50 AND pubTJP2018 > 43.25,"['0.23', '0.13']",0.23,0.13,0.1
